web-scraper-order,web-scraper-start-url,pagination,PLZ,Stadt,Stadtteil,Landkreis,Bundesland
"1632988473-13740","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72367","Weilen unter den Rinnen","","Zollernalbkreis","Baden-Württemberg"
"1632988511-16231","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49545","Tecklenburg","","Kreis Steinfurt","Nordrhein-Westfalen"
"1632988457-12825","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84172","Buch a. Erlbach","","Kreis Landshut","Bayern"
"1632988538-17633","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","25770","Lieth","","Kreis Dithmarschen","Schleswig-Holstein"
"1632988457-13098","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86513","Ursberg","","Kreis Günzburg","Bayern"
"1632988457-13429","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88477","Schwendi","","Kreis Biberach","Baden-Württemberg"
"1632988538-17399","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24395","Stangheck","","Kreis Schleswig-Flensburg","Schleswig-Holstein"
"1632988473-14265","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7807878083","Niedereschach","","Schwarzwald-Baar-Kreis","Baden-Württemberg"
"1632988522-16960","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","3926139264","Zerbst/Anhalt","","Kreis Anhalt-Bitterfeld","Sachsen-Anhalt"
"1632988473-14176","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76761","Rülzheim","","Kreis Germersheim","Rheinland-Pfalz"
"1632988423-10946","https://home.meinestadt.de/deutschland/plz-0","","06217","Merseburg","","Saalekreis","Sachsen-Anhalt"
"1632988473-14200","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76870","Kandel","","Kreis Germersheim","Rheinland-Pfalz"
"1632988457-12795","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84082","Laberweinting","","Kreis Straubing-Bogen","Bayern"
"1632988440-11849","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94239","Gotteszell","","Kreis Regen","Bayern"
"1632988423-11152","https://home.meinestadt.de/deutschland/plz-0","","08301","Bad Schlema","","Erzgebirgskreis","Sachsen"
"1632988522-16768","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","37284","Waldkappel","","Werra-Meißner-Kreis","Hessen"
"1632988485-15137","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","69429","Waldbrunn/Odenwald","","Neckar-Odenwald-Kreis","Baden-Württemberg"
"1632988485-14522","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","60437","Frankfurt am Main","Frankfurt am Main-Harheim","","Hessen"
"1632988473-13753","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","724587245972461","Albstadt","","Zollernalbkreis","Baden-Württemberg"
"1632988473-13756","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72474","Winterlingen","","Zollernalbkreis","Baden-Württemberg"
"1632988546-18146","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","19374","Mestlin","","Kreis Ludwigslust-Parchim","Mecklenburg-Vorpommern"
"1632988457-12740","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83543","Rott a. Inn","","Kreis Rosenheim","Bayern"
"1632988457-13474","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89165","Dietenheim","","Alb-Donau-Kreis","Baden-Württemberg"
"1632988485-15016","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6766167693","Waldleiningen","","Kreis Kaiserslautern","Rheinland-Pfalz"
"1632988485-15078","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67824","Feilbingert","","Kreis Bad Kreuznach","Rheinland-Pfalz"
"1632988473-13816","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7307273550","Waldstetten/Württemberg","","Ostalbkreis","Baden-Württemberg"
"1632988423-10892","https://home.meinestadt.de/deutschland/plz-0","","04758","Liebschützberg","","Kreis Nordsachsen","Sachsen"
"1632988511-15882","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40593","Düsseldorf","Düsseldorf-Urdenbach","","Nordrhein-Westfalen"
"1632988423-11155","https://home.meinestadt.de/deutschland/plz-0","","08315","Lauter-Bernsbach","","Erzgebirgskreis","Sachsen"
"1632988501-15718","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56864","Bad Bertrich","","Kreis Cochem-Zell","Rheinland-Pfalz"
"1632988457-13020","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8565685669","Buch a. Buchrain","","Kreis Erding","Bayern"
"1632988538-17381","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24357","Güby","","Kreis Rendsburg-Eckernförde","Schleswig-Holstein"
"1632988423-11121","https://home.meinestadt.de/deutschland/plz-0","","01640","Coswig b. Dresden","","Kreis Meißen","Sachsen"
"1632988457-12987","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85452","Moosinning","","Kreis Erding","Bayern"
"1632988501-15293","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","5354753562","Leubsdorf/Rhein","","Kreis Neuwied","Rheinland-Pfalz"
"1632988522-16766","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","37276","Meinhard","","Werra-Meißner-Kreis","Hessen"
"1632988538-17320","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24107","Ottendorf b. Kiel","","Kreis Rendsburg-Eckernförde","Schleswig-Holstein"
"1632988457-13148","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86688","Marxheim","","Kreis Donau-Ries","Bayern"
"1632988423-11122","https://home.meinestadt.de/deutschland/plz-0","","08107","Kirchberg/Sachsen","","Kreis Zwickau","Sachsen"
"1632988440-11874","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94347","Ascha","","Kreis Straubing-Bogen","Bayern"
"1632988457-12814","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84149","Velden/Vils","","Kreis Landshut","Bayern"
"1632988473-14129","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76287","Rheinstetten","","Kreis Karlsruhe","Baden-Württemberg"
"1632988440-12146","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96472","Rödental","","Kreis Coburg","Bayern"
"1632988473-14224","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","77770","Durbach","","Ortenaukreis","Baden-Württemberg"
"1632988538-17626","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","25729","Windbergen","","Kreis Dithmarschen","Schleswig-Holstein"
"1632988522-16451","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","32839","Steinheim/Westfalen","","Kreis Höxter","Nordrhein-Westfalen"
"1632988423-11063","https://home.meinestadt.de/deutschland/plz-0","","0738107806","Lausnitz b. Neustadt/Orla","","Saale-Orla-Kreis","Thüringen"
"1632988538-17490","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24857","Borgwedel","","Kreis Schleswig-Flensburg","Schleswig-Holstein"
"1632988440-11524","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91592","Buch a. Wald","","Kreis Ansbach","Bayern"
"1632988473-13873","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7345373579","Schechingen","","Ostalbkreis","Baden-Württemberg"
"1632988473-14011","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74599","Wallhausen/Württemberg","","Kreis Schwäbisch Hall","Baden-Württemberg"
"1632988511-15890","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40699","Erkrath","","Kreis Mettmann","Nordrhein-Westfalen"
"1632988522-16827","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38118","Braunschweig","Braunschweig-Westliche Ringgebiete","","Niedersachsen"
"1632988522-16645","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","35638","Leun","","Lahn-Dill-Kreis","Hessen"
"1632988501-15603","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56305","Döttesfeld","","Kreis Neuwied","Rheinland-Pfalz"
"1632988457-13119","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86577","Sielenbach","","Kreis Aichach-Friedberg","Bayern"
"1632988522-16811","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","37647","Vahlbruch","","Kreis Holzminden","Niedersachsen"
"1632988440-11662","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92549","Stadlern","","Kreis Schwandorf","Bayern"
"1632988538-17837","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","27578","Bremerhaven","Bremerhaven-Leherheide","","Bremen"
"1632988440-11954","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","95111","Rehau","","Kreis Hof","Bayern"
"1632988473-13767","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72525","Münsingen","","Kreis Reutlingen","Baden-Württemberg"
"1632988522-16975","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","3935939638","Calvörde","","Kreis Börde","Sachsen-Anhalt"
"1632988511-16140","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","48163","Münster","Münster-Amelsbüren","","Nordrhein-Westfalen"
"1632988473-13611","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7077171144","Leinfelden-Echterdingen","","Kreis Esslingen","Baden-Württemberg"
"1632988457-13358","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88138","Weißensberg","","Kreis Lindau/Bodensee","Bayern"
"1632988440-11448","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91286","Obertrubach","","Kreis Forchheim","Bayern"
"1632988522-16726","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","36396","Steinau an der Straße","","Main-Kinzig-Kreis","Hessen"
"1632988485-15055","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67746","Langweiler b. Lauterecken","","Kreis Kusel","Rheinland-Pfalz"
"1632988546-18312","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","1553715711157121571315754","Königs Wusterhausen","","Kreis Dahme-Spreewald","Brandenburg"
"1632988423-10971","https://home.meinestadt.de/deutschland/plz-0","","063660636906388","Köthen (Anhalt)","","Kreis Anhalt-Bitterfeld","Sachsen-Anhalt"
"1632988423-11323","https://home.meinestadt.de/deutschland/plz-0","","01945","Tettau b. Ruhland","","Kreis Oberspreewald-Lausitz","Brandenburg"
"1632988457-13565","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89607","Emerkingen","","Alb-Donau-Kreis","Baden-Württemberg"
"1632988511-16136","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","48155","Münster","Münster-Hafen","","Nordrhein-Westfalen"
"1632988440-11535","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91608","Geslau","","Kreis Ansbach","Bayern"
"1632988457-13169","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8673986745","Hohenaltheim","","Kreis Donau-Ries","Bayern"
"1632988473-14069","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","75045","Walzbachtal","","Kreis Karlsruhe","Baden-Württemberg"
"1632988501-15811","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","58791","Werdohl","","Märkischer Kreis","Nordrhein-Westfalen"
"1632988485-14816","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","66484","Walshausen","","Südwestpfalz","Rheinland-Pfalz"
"1632988423-11284","https://home.meinestadt.de/deutschland/plz-0","","0960009633","Halsbrücke","","Kreis Mittelsachsen","Sachsen"
"1632988538-17836","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","27574","Bremerhaven","Bremerhaven-Surheide","","Bremen"
"1632988546-18325","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","15806","Zossen","","Kreis Teltow-Fläming","Brandenburg"
"1632988473-14372","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79117","Freiburg im Breisgau","Freiburg im Breisgau-Littenweiler","","Baden-Württemberg"
"1632988522-16660","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","35767","Breitscheid/Hessen","","Lahn-Dill-Kreis","Hessen"
"1632988511-16007","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","45326","Essen/Ruhr","Essen/Ruhr-Altenessen-Süd","","Nordrhein-Westfalen"
"1632988457-12720","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83404","Ainring","","Kreis Berchtesgadener Land","Bayern"
"1632988485-14948","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67280","Ebertsheim","","Kreis Bad Dürkheim","Rheinland-Pfalz"
"1632988440-12231","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97353","Wiesentheid","","Kreis Kitzingen","Bayern"
"1632988546-18259","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","14656","Brieselang","","Kreis Havelland","Brandenburg"
"1632988457-13342","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","87781","Ungerhausen","","Kreis Unterallgäu","Bayern"
"1632988423-10978","https://home.meinestadt.de/deutschland/plz-0","","06408","Ilberstedt","","Salzlandkreis","Sachsen-Anhalt"
"1632988440-11687","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92705","Leuchtenberg","","Kreis Neustadt a.d. Waldnaab","Bayern"
"1632988423-10823","https://home.meinestadt.de/deutschland/plz-0","","04179","Leipzig","Leipzig-Neulindenau","","Sachsen"
"1632988485-14760","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","65558","Eppenrod","","Rhein-Lahn-Kreis","Rheinland-Pfalz"
"1632988511-15884","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40597","Düsseldorf","Düsseldorf-Benrath","","Nordrhein-Westfalen"
"1632988473-14416","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79341","Kenzingen","","Kreis Emmendingen","Baden-Württemberg"
"1632988440-11756","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93336","Altmannstein","","Kreis Eichstätt","Bayern"
"1632988511-16004","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","45289","Essen/Ruhr","Essen/Ruhr-Burgaltendorf","","Nordrhein-Westfalen"
"1632988511-16008","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","45327","Essen/Ruhr","Essen/Ruhr-Katernberg","","Nordrhein-Westfalen"
"1632988522-16825","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38112","Braunschweig","Braunschweig-Schwarzer Berg","","Niedersachsen"
"1632988473-13649","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","71364","Winnenden","","Rems-Murr-Kreis","Baden-Württemberg"
"1632988485-14861","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","66851","Bann","","Kreis Kaiserslautern","Rheinland-Pfalz"
